Product URL,Product Name,Product Price,Rating,Number of reviews,Manufacturer,ASIN
https://www.amazon.in/Weekender-Travel-Backpack-Organizer-Handles/dp/B0B34WJK3X/ref=sr_1_51?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.BIsR4La3zY9H1xb8DbhLM6HM5pZjlt2VOIPvcopPaTmUjrA12LrR_zOADbk8O6DWMpYzR4iRv1G9UdbXXDmaatKbJcdD6Zm1uOmFAiWMjjQ9stiM4hge7YKu3azzOTjRpmSg7qlfNTtEAxEEKmq0kRPiJ_bzzZF-3-UyF6_JssN_Y1OjFqSYiVvEvM6Cyp4jeW5-ua_YJIR2BoVr2YPSnly30zziXJT1Q7q3orCbNqM.IIsH15e3vlMyMKbyuWgKuQm5d1k5L-GxBPNSIeiwBwg&dib_tag=se&keywords=bags&qid=1727241003&sprefix=ba%2Caps%2C283&sr=8-51,"FUR JADEN 40L Weekender Travel Laptop Backpack with Anti Theft Pocket, Organizer, 15.6 Inch Padded Laptop Sleeve and Dual Handles","₹1,149",4.4 out of 5 stars,"4,665","Fur Jaden, Fur Jaden, 3C Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002",B0B34WJK3X
https://www.amazon.in/Newtone-Premium-OXO-Biodegradable-Garbage/dp/B08M66SG5Y/ref=sr_1_52?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.BIsR4La3zY9H1xb8DbhLM6HM5pZjlt2VOIPvcopPaTmUjrA12LrR_zOADbk8O6DWMpYzR4iRv1G9UdbXXDmaatKbJcdD6Zm1uOmFAiWMjjQ9stiM4hge7YKu3azzOTjRpmSg7qlfNTtEAxEEKmq0kRPiJ_bzzZF-3-UyF6_JssN_Y1OjFqSYiVvEvM6Cyp4jeW5-ua_YJIR2BoVr2YPSnly30zziXJT1Q7q3orCbNqM.IIsH15e3vlMyMKbyuWgKuQm5d1k5L-GxBPNSIeiwBwg&dib_tag=se&keywords=bags&qid=1727241003&sprefix=ba%2Caps%2C283&sr=8-52,Newtone Premium Garbage Bags (Small) Size 43 cm x 51 cm 4 Rolls (120 Bags) (Dustbin Bag/Trash Bag) (Black Color),₹149,4.3 out of 5 stars,"2,023","Shalimar Plastic Industries, Daman, Supertex Woven Industries, Daman",B08M66SG5Y
https://www.amazon.in/Newtone-Premium-OXO-Biodegradable-Garbage/dp/B08M5ZNWSD/ref=sr_1_53?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.BIsR4La3zY9H1xb8DbhLM6HM5pZjlt2VOIPvcopPaTmUjrA12LrR_zOADbk8O6DWMpYzR4iRv1G9UdbXXDmaatKbJcdD6Zm1uOmFAiWMjjQ9stiM4hge7YKu3azzOTjRpmSg7qlfNTtEAxEEKmq0kRPiJ_bzzZF-3-UyF6_JssN_Y1OjFqSYiVvEvM6Cyp4jeW5-ua_YJIR2BoVr2YPSnly30zziXJT1Q7q3orCbNqM.IIsH15e3vlMyMKbyuWgKuQm5d1k5L-GxBPNSIeiwBwg&dib_tag=se&keywords=bags&qid=1727241003&sprefix=ba%2Caps%2C283&sr=8-53,Newtone Premium Garbage Bags Size 17 X 19 Inches (Small) 180 Bags (6 Rolls) Dustbin Bag/Trash Bag - Black Color,₹210,4.3 out of 5 stars,"3,476","Shalimar Plastic Industries, Daman, Supertex Woven Industries, Daman",B08M5ZNWSD
https://www.amazon.in/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B26VHXV/ref=sr_1_54?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.BIsR4La3zY9H1xb8DbhLM6HM5pZjlt2VOIPvcopPaTmUjrA12LrR_zOADbk8O6DWMpYzR4iRv1G9UdbXXDmaatKbJcdD6Zm1uOmFAiWMjjQ9stiM4hge7YKu3azzOTjRpmSg7qlfNTtEAxEEKmq0kRPiJ_bzzZF-3-UyF6_JssN_Y1OjFqSYiVvEvM6Cyp4jeW5-ua_YJIR2BoVr2YPSnly30zziXJT1Q7q3orCbNqM.IIsH15e3vlMyMKbyuWgKuQm5d1k5L-GxBPNSIeiwBwg&dib_tag=se&keywords=bags&qid=1727241003&sprefix=ba%2Caps%2C283&sr=8-54,"Safari Casual backpacks 2 compartments, front pocket, bottle holder, School bags for boys & girls, College bag for women and men, Ideal for school, college, office & travel",₹629,3.9 out of 5 stars,"2,812","Safari Industries, 302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059",B09B26VHXV
https://www.amazon.in/Storite-Pack-Storage-Bag-Black/dp/B07PVMH91H/ref=sr_1_55?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.BIsR4La3zY9H1xb8DbhLM6HM5pZjlt2VOIPvcopPaTmUjrA12LrR_zOADbk8O6DWMpYzR4iRv1G9UdbXXDmaatKbJcdD6Zm1uOmFAiWMjjQ9stiM4hge7YKu3azzOTjRpmSg7qlfNTtEAxEEKmq0kRPiJ_bzzZF-3-UyF6_JssN_Y1OjFqSYiVvEvM6Cyp4jeW5-ua_YJIR2BoVr2YPSnly30zziXJT1Q7q3orCbNqM.IIsH15e3vlMyMKbyuWgKuQm5d1k5L-GxBPNSIeiwBwg&dib_tag=se&keywords=bags&qid=1727241003&sprefix=ba%2Caps%2C283&sr=8-55,"Storite 2 Pack Nylon 85 L Moisture Proof Multi-Purpose Underbed Storage Bag/Clothing Storage Organiser/Toy Storage/Stationery Paper Storage Bag with Zipper and Strong Handle (Black,57x36.8 x40.5 cm)",₹499,4.3 out of 5 stars,"8,524","SaiTech IT Pvt Ltd., SaiTech IT Pvt. Ltd.",B07PVMH91H
https://www.amazon.in/ADISA-BP010-Weight-Casual-Backpack/dp/B07MXL986B/ref=sr_1_56?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.BIsR4La3zY9H1xb8DbhLM6HM5pZjlt2VOIPvcopPaTmUjrA12LrR_zOADbk8O6DWMpYzR4iRv1G9UdbXXDmaatKbJcdD6Zm1uOmFAiWMjjQ9stiM4hge7YKu3azzOTjRpmSg7qlfNTtEAxEEKmq0kRPiJ_bzzZF-3-UyF6_JssN_Y1OjFqSYiVvEvM6Cyp4jeW5-ua_YJIR2BoVr2YPSnly30zziXJT1Q7q3orCbNqM.IIsH15e3vlMyMKbyuWgKuQm5d1k5L-GxBPNSIeiwBwg&dib_tag=se&keywords=bags&qid=1727241003&sprefix=ba%2Caps%2C283&sr=8-56,ADISA 32 Ltrs Water Resistant Casual Travel Bagpack/College Backpack/School Office Bag for Men and Women,₹499,4.0 out of 5 stars,"1,392","ADISA, ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com",B07MXL986B
https://www.amazon.in/Sky-bags-Laptop-Backpack-Black/dp/B0CCPS447W/ref=sr_1_57?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.BIsR4La3zY9H1xb8DbhLM6HM5pZjlt2VOIPvcopPaTmUjrA12LrR_zOADbk8O6DWMpYzR4iRv1G9UdbXXDmaatKbJcdD6Zm1uOmFAiWMjjQ9stiM4hge7YKu3azzOTjRpmSg7qlfNTtEAxEEKmq0kRPiJ_bzzZF-3-UyF6_JssN_Y1OjFqSYiVvEvM6Cyp4jeW5-ua_YJIR2BoVr2YPSnly30zziXJT1Q7q3orCbNqM.IIsH15e3vlMyMKbyuWgKuQm5d1k5L-GxBPNSIeiwBwg&dib_tag=se&keywords=bags&qid=1727241003&sprefix=ba%2Caps%2C283&sr=8-57,Skybags Xeno 01 32L Laptop Backpack Black,₹660,3.5 out of 5 stars,82,"VIP Industries Limited, VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India",B0CCPS447W
https://www.amazon.in/TrendCraft-Stylish-Handbags-Capacity-Shoulder/dp/B0D5CVZVB8/ref=sr_1_58?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.BIsR4La3zY9H1xb8DbhLM6HM5pZjlt2VOIPvcopPaTmUjrA12LrR_zOADbk8O6DWMpYzR4iRv1G9UdbXXDmaatKbJcdD6Zm1uOmFAiWMjjQ9stiM4hge7YKu3azzOTjRpmSg7qlfNTtEAxEEKmq0kRPiJ_bzzZF-3-UyF6_JssN_Y1OjFqSYiVvEvM6Cyp4jeW5-ua_YJIR2BoVr2YPSnly30zziXJT1Q7q3orCbNqM.IIsH15e3vlMyMKbyuWgKuQm5d1k5L-GxBPNSIeiwBwg&dib_tag=se&keywords=bags&qid=1727241003&sprefix=ba%2Caps%2C283&sr=8-58,"TrendCraft Tote Bags for Women, Hobo Bag, Stylish Leather Bag For Women Handbags Female Simple Large High Capacity Shoulder Bag Vintage Handbags Large Bag Big space handbag for women",₹409,3.5 out of 5 stars,31,"TrendCraft, TrendCraft North Delhi",B0D5CVZVB8
https://www.amazon.in/Kuber-Industries-Laundry-Organiser-LMESH02/dp/B077K1HFZ3/ref=sr_1_59?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.BIsR4La3zY9H1xb8DbhLM6HM5pZjlt2VOIPvcopPaTmUjrA12LrR_zOADbk8O6DWMpYzR4iRv1G9UdbXXDmaatKbJcdD6Zm1uOmFAiWMjjQ9stiM4hge7YKu3azzOTjRpmSg7qlfNTtEAxEEKmq0kRPiJ_bzzZF-3-UyF6_JssN_Y1OjFqSYiVvEvM6Cyp4jeW5-ua_YJIR2BoVr2YPSnly30zziXJT1Q7q3orCbNqM.IIsH15e3vlMyMKbyuWgKuQm5d1k5L-GxBPNSIeiwBwg&dib_tag=se&keywords=bags&qid=1727241003&sprefix=ba%2Caps%2C283&sr=8-59,Kuber Industries Nylon Mesh Laundry Basket|Sturdy Material & Durable Handles|Netted Lightweight Laundry Bag (Assorted),₹98,3.7 out of 5 stars,"10,249","Kuber Industries, Kuber Industries",‎B077K1HFZ3
https://www.amazon.in/Swiss-Military-Collection-Backpack-LBP76/dp/B07Y916W4P/ref=sr_1_60?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.BIsR4La3zY9H1xb8DbhLM6HM5pZjlt2VOIPvcopPaTmUjrA12LrR_zOADbk8O6DWMpYzR4iRv1G9UdbXXDmaatKbJcdD6Zm1uOmFAiWMjjQ9stiM4hge7YKu3azzOTjRpmSg7qlfNTtEAxEEKmq0kRPiJ_bzzZF-3-UyF6_JssN_Y1OjFqSYiVvEvM6Cyp4jeW5-ua_YJIR2BoVr2YPSnly30zziXJT1Q7q3orCbNqM.IIsH15e3vlMyMKbyuWgKuQm5d1k5L-GxBPNSIeiwBwg&dib_tag=se&keywords=bags&qid=1727241003&sprefix=ba%2Caps%2C283&sr=8-60,"Swiss Military Laptop Backpack with USB Charging Port/Aux Port, Breathable EVA back, Water & Wear Resistant, Travel Backpack for Men, Women, Kids | Bagpacker Bag for Men, 31 liters, Black, 1","₹2,306",3.7 out of 5 stars,563,Swiss Military,B07Y916W4P
https://www.amazon.in/litres-Waterproof-Strolley-Duffle-Luggage/dp/B08RBZWV9S/ref=sr_1_61?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.BIsR4La3zY9H1xb8DbhLM6HM5pZjlt2VOIPvcopPaTmUjrA12LrR_zOADbk8O6DWMpYzR4iRv1G9UdbXXDmaatKbJcdD6Zm1uOmFAiWMjjQ9stiM4hge7YKu3azzOTjRpmSg7qlfNTtEAxEEKmq0kRPiJ_bzzZF-3-UyF6_JssN_Y1OjFqSYiVvEvM6Cyp4jeW5-ua_YJIR2BoVr2YPSnly30zziXJT1Q7q3orCbNqM.IIsH15e3vlMyMKbyuWgKuQm5d1k5L-GxBPNSIeiwBwg&dib_tag=se&keywords=bags&qid=1727241003&sprefix=ba%2Caps%2C283&sr=8-61,FEDRA Epoch Nylon 55 litres Waterproof Duffle Bag Strolley Duffle Bag- 2 Wheels - Luggage Bag - (Green White),₹474,3.5 out of 5 stars,"4,996","Fedra, telangana",B08RBZWV9S
https://www.amazon.in/Arctic-Fox-Backpack-Charging-Laptop/dp/B089QB6D7B/ref=sr_1_62?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.BIsR4La3zY9H1xb8DbhLM6HM5pZjlt2VOIPvcopPaTmUjrA12LrR_zOADbk8O6DWMpYzR4iRv1G9UdbXXDmaatKbJcdD6Zm1uOmFAiWMjjQ9stiM4hge7YKu3azzOTjRpmSg7qlfNTtEAxEEKmq0kRPiJ_bzzZF-3-UyF6_JssN_Y1OjFqSYiVvEvM6Cyp4jeW5-ua_YJIR2BoVr2YPSnly30zziXJT1Q7q3orCbNqM.IIsH15e3vlMyMKbyuWgKuQm5d1k5L-GxBPNSIeiwBwg&dib_tag=se&keywords=bags&qid=1727241003&sprefix=ba%2Caps%2C283&sr=8-62,Arctic Fox Slope Anti Theft 23 L Backpack with USB Charging Port 15 Inch Laptop Backpack (Marble Black),"₹1,366",4.5 out of 5 stars,"5,686","Arctic Fox, Outshiny India Pvt. Ltd., No.17, Ganesh Nagar, 8th B Cross,Narayanappa Layout, Kodigehalli,Bengaluru - 560097.",B089QB6D7B
https://www.amazon.in/FLYNGO-Insulated-School-Tiffine-Storage/dp/B0DBQ48VJB/ref=sr_1_63?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.BIsR4La3zY9H1xb8DbhLM6HM5pZjlt2VOIPvcopPaTmUjrA12LrR_zOADbk8O6DWMpYzR4iRv1G9UdbXXDmaatKbJcdD6Zm1uOmFAiWMjjQ9stiM4hge7YKu3azzOTjRpmSg7qlfNTtEAxEEKmq0kRPiJ_bzzZF-3-UyF6_JssN_Y1OjFqSYiVvEvM6Cyp4jeW5-ua_YJIR2BoVr2YPSnly30zziXJT1Q7q3orCbNqM.IIsH15e3vlMyMKbyuWgKuQm5d1k5L-GxBPNSIeiwBwg&dib_tag=se&keywords=bags&qid=1727241003&sprefix=ba%2Caps%2C283&sr=8-63,"FLYNGO Insulated Lunch Bag for Kids School, Men, Women Office, Travel Tiffine Pouch for Lunch Box, Hot & Cold Insulated Storage Bag (Blue Leaf) (Blue)",₹251,4.2 out of 5 stars,45,"FLYNGO INDIA, FLYNGO INDIA, SURAT 395005 - Flyngo.store@gmail.com, 08758612083",‎B0DBQ48VJB
https://www.amazon.in/American-Tourister-AMT-SCH-02/dp/B07CJCGBVC/ref=sr_1_64?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.BIsR4La3zY9H1xb8DbhLM6HM5pZjlt2VOIPvcopPaTmUjrA12LrR_zOADbk8O6DWMpYzR4iRv1G9UdbXXDmaatKbJcdD6Zm1uOmFAiWMjjQ9stiM4hge7YKu3azzOTjRpmSg7qlfNTtEAxEEKmq0kRPiJ_bzzZF-3-UyF6_JssN_Y1OjFqSYiVvEvM6Cyp4jeW5-ua_YJIR2BoVr2YPSnly30zziXJT1Q7q3orCbNqM.IIsH15e3vlMyMKbyuWgKuQm5d1k5L-GxBPNSIeiwBwg&dib_tag=se&keywords=bags&qid=1727241003&sprefix=ba%2Caps%2C283&sr=8-64,American Tourister Backpack for travel with Organizer,"₹1,299",4.1 out of 5 stars,"9,660","Samsonite, American Tourister",B07CJCGBVC
https://www.amazon.in/Skybags-ARCHIES-COLLEGE-BACKPACK-Polyester/dp/B0CMJ7MNGW/ref=sr_1_65?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.UlBar9XfGbe_WFQaGBmKThOqSVcrMEC32ru4G09tNZjEUidhfuKGnQeaJJ7XoXT41_OGxNPTYBha2mYPRWSY3TiS0Ab6LVwxm39SK6NaI0vO3OOxC5O_tebR0kXmikYBcESOnQw9pfonT5jDdP0RP8Q0XNt8pHPoHXDYvlldAaz6FpQoo4xovAsVILqLCeSmnGAkvi-WZV6jOHYfMLTmac2Xm93TKWbEvFoid6TllI8._pVndM0-bLAKDM7GTaf-4dVNelmzyG12FjAf6fvm168&dib_tag=se&keywords=bags&qid=1727241073&sprefix=ba%2Caps%2C283&sr=8-65,Skybags 22 Litres Archies College Backpack 02 (E) Black Polyester Onesize,"₹1,649",3.9 out of 5 stars,57,VIP Industries Limited,B0CMJ7MNGW
https://www.amazon.in/Orange-Black-Casual-Backpack-BKPECOBP40601/dp/B019HA8AIW/ref=sr_1_66?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.UlBar9XfGbe_WFQaGBmKThOqSVcrMEC32ru4G09tNZjEUidhfuKGnQeaJJ7XoXT41_OGxNPTYBha2mYPRWSY3TiS0Ab6LVwxm39SK6NaI0vO3OOxC5O_tebR0kXmikYBcESOnQw9pfonT5jDdP0RP8Q0XNt8pHPoHXDYvlldAaz6FpQoo4xovAsVILqLCeSmnGAkvi-WZV6jOHYfMLTmac2Xm93TKWbEvFoid6TllI8._pVndM0-bLAKDM7GTaf-4dVNelmzyG12FjAf6fvm168&dib_tag=se&keywords=bags&qid=1727241073&sprefix=ba%2Caps%2C283&sr=8-66,Gear Eco4 19L Small Water Resistant School Bag/Casual Backpack/Travel Daypack/Kids Bag/College Bag for Boys/Girls/Men/Women (Orange-Black),₹339,4.0 out of 5 stars,"5,349","Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366",B019HA8AIW
https://www.amazon.in/LEGAL-BRIBE-Textured-Tote-Beige/dp/B0CP84GDFW/ref=sr_1_67?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.UlBar9XfGbe_WFQaGBmKThOqSVcrMEC32ru4G09tNZjEUidhfuKGnQeaJJ7XoXT41_OGxNPTYBha2mYPRWSY3TiS0Ab6LVwxm39SK6NaI0vO3OOxC5O_tebR0kXmikYBcESOnQw9pfonT5jDdP0RP8Q0XNt8pHPoHXDYvlldAaz6FpQoo4xovAsVILqLCeSmnGAkvi-WZV6jOHYfMLTmac2Xm93TKWbEvFoid6TllI8._pVndM0-bLAKDM7GTaf-4dVNelmzyG12FjAf6fvm168&dib_tag=se&keywords=bags&qid=1727241073&sprefix=ba%2Caps%2C283&sr=8-67,LEGAL BRIBE Textured Tote bag,₹559,3.7 out of 5 stars,292,"Legal Bribe, 2491, Teliwara, Sadar Bazar, Delhi, Legal Bribe, 2491, Teliwara, Sadar Bazar, Delhi, Legal Bribe, 8577, 2nd Floor, New Rohtak Road, Karol Bagh, New Delhi 110005; 9953982246",B0CP84GDFW
https://www.amazon.in/Newtone-Premium-Oxo-Plastic-Biodegradable/dp/B0CBPBQHNY/ref=sr_1_68?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.UlBar9XfGbe_WFQaGBmKThOqSVcrMEC32ru4G09tNZjEUidhfuKGnQeaJJ7XoXT41_OGxNPTYBha2mYPRWSY3TiS0Ab6LVwxm39SK6NaI0vO3OOxC5O_tebR0kXmikYBcESOnQw9pfonT5jDdP0RP8Q0XNt8pHPoHXDYvlldAaz6FpQoo4xovAsVILqLCeSmnGAkvi-WZV6jOHYfMLTmac2Xm93TKWbEvFoid6TllI8._pVndM0-bLAKDM7GTaf-4dVNelmzyG12FjAf6fvm168&dib_tag=se&keywords=bags&qid=1727241073&sprefix=ba%2Caps%2C283&sr=8-68,Newtone Premium Garbage Bags (Small) Size 17 X 19 Inches 3 Rolls (90 Bags) (Dustbin Bag/Trash Bag) (Black Colour) - (Pouch Packing),₹121,4.3 out of 5 stars,356,"Shalimar Plastic Industries, Supertex Woven Industries, Daman",B0CBPBQHNY
https://www.amazon.in/Storite-Travel-Duffle-Bag-Compartment/dp/B0D86P2BRQ/ref=sr_1_69?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.UlBar9XfGbe_WFQaGBmKThOqSVcrMEC32ru4G09tNZjEUidhfuKGnQeaJJ7XoXT41_OGxNPTYBha2mYPRWSY3TiS0Ab6LVwxm39SK6NaI0vO3OOxC5O_tebR0kXmikYBcESOnQw9pfonT5jDdP0RP8Q0XNt8pHPoHXDYvlldAaz6FpQoo4xovAsVILqLCeSmnGAkvi-WZV6jOHYfMLTmac2Xm93TKWbEvFoid6TllI8._pVndM0-bLAKDM7GTaf-4dVNelmzyG12FjAf6fvm168&dib_tag=se&keywords=bags&qid=1727241073&sprefix=ba%2Caps%2C283&sr=8-69,Storite Nylon 50 cms Imported Travel Duffle Bag Multi- Pocket Sports Shoulder Bag for Women with Wet Pocket & Shoe Compartment Weekender Overnight Travel Luggage Bag (Green - 50 x 18 x 29 cm),₹998,4.8 out of 5 stars,7,SaiTech IT,B0D86P2BRQ
https://www.amazon.in/Lavie-Sport-Chairman-Compatible-compartments/dp/B0B45VLPMT/ref=sr_1_70?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.UlBar9XfGbe_WFQaGBmKThOqSVcrMEC32ru4G09tNZjEUidhfuKGnQeaJJ7XoXT41_OGxNPTYBha2mYPRWSY3TiS0Ab6LVwxm39SK6NaI0vO3OOxC5O_tebR0kXmikYBcESOnQw9pfonT5jDdP0RP8Q0XNt8pHPoHXDYvlldAaz6FpQoo4xovAsVILqLCeSmnGAkvi-WZV6jOHYfMLTmac2Xm93TKWbEvFoid6TllI8._pVndM0-bLAKDM7GTaf-4dVNelmzyG12FjAf6fvm168&dib_tag=se&keywords=bags&qid=1727241073&sprefix=ba%2Caps%2C283&sr=8-70,Lavie Sport 43cm Chairman 24 Litres Backpack with Padded Laptop Sleeve | Vegan Leather Business Backpack for Men & Women | Durable Office Bag | Upto 14 inch Notebook/MacBook Compatible,₹829,4.0 out of 5 stars,"3,076","Bagzone Lifestyle Pvt Ltd, Bagzone Lifestyle Pvt Ltd | | LAVIE 402, Ackruti Star, MIDC Central Road, Andheri East, Mumbai – 400093",B0B45VLPMT
https://www.amazon.in/Skybags-LAPTOP-BACKPACK-BLACK-NAVY/dp/B0CJ3K6CGP/ref=sr_1_71?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.UlBar9XfGbe_WFQaGBmKThOqSVcrMEC32ru4G09tNZjEUidhfuKGnQeaJJ7XoXT41_OGxNPTYBha2mYPRWSY3TiS0Ab6LVwxm39SK6NaI0vO3OOxC5O_tebR0kXmikYBcESOnQw9pfonT5jDdP0RP8Q0XNt8pHPoHXDYvlldAaz6FpQoo4xovAsVILqLCeSmnGAkvi-WZV6jOHYfMLTmac2Xm93TKWbEvFoid6TllI8._pVndM0-bLAKDM7GTaf-4dVNelmzyG12FjAf6fvm168&dib_tag=se&keywords=bags&qid=1727241073&sprefix=ba%2Caps%2C283&sr=8-71,Skybags EVO LAPTOP BACKPACK BLACK & NAVY,₹535,3.9 out of 5 stars,99,"VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India, VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India",B0CJ3K6CGP
https://www.amazon.in/Shalimar-Premium-OXO-Biodegradable-Garbage/dp/B08DHT1Z6N/ref=sr_1_72?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.UlBar9XfGbe_WFQaGBmKThOqSVcrMEC32ru4G09tNZjEUidhfuKGnQeaJJ7XoXT41_OGxNPTYBha2mYPRWSY3TiS0Ab6LVwxm39SK6NaI0vO3OOxC5O_tebR0kXmikYBcESOnQw9pfonT5jDdP0RP8Q0XNt8pHPoHXDYvlldAaz6FpQoo4xovAsVILqLCeSmnGAkvi-WZV6jOHYfMLTmac2Xm93TKWbEvFoid6TllI8._pVndM0-bLAKDM7GTaf-4dVNelmzyG12FjAf6fvm168&dib_tag=se&keywords=bags&qid=1727241073&sprefix=ba%2Caps%2C283&sr=8-72,Shalimar Premium Garbage Bags (Lavender Fragrance) Size 19 X 21 Inches (Medium) 120 Bags (4 Rolls) Dustbin Bag/Trash Bag - Green Color,₹297,4.5 out of 5 stars,"10,380","Shalimar Plastic Industries, Daman, Supertex Woven Industries, Daman",B08DHT1Z6N
https://www.amazon.in/Safari-HiTech-Water-Resistant-Backpack/dp/B09B27B1Q6/ref=sr_1_73?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.UlBar9XfGbe_WFQaGBmKThOqSVcrMEC32ru4G09tNZjEUidhfuKGnQeaJJ7XoXT41_OGxNPTYBha2mYPRWSY3TiS0Ab6LVwxm39SK6NaI0vO3OOxC5O_tebR0kXmikYBcESOnQw9pfonT5jDdP0RP8Q0XNt8pHPoHXDYvlldAaz6FpQoo4xovAsVILqLCeSmnGAkvi-WZV6jOHYfMLTmac2Xm93TKWbEvFoid6TllI8._pVndM0-bLAKDM7GTaf-4dVNelmzyG12FjAf6fvm168&dib_tag=se&keywords=bags&qid=1727241073&sprefix=ba%2Caps%2C283&sr=8-73,"Safari Casual backpack 3 compartments, front pocket, bottle holder, School bags for boys & girls, College bag for women and men, Ideal for school, college, office & travel",₹949.05,4.1 out of 5 stars,"2,075","Safari Industries, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838",B09B27B1Q6
https://www.amazon.in/Storite-Cross-Travel-Dark-Grey/dp/B07PFF4RYC/ref=sr_1_74?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.UlBar9XfGbe_WFQaGBmKThOqSVcrMEC32ru4G09tNZjEUidhfuKGnQeaJJ7XoXT41_OGxNPTYBha2mYPRWSY3TiS0Ab6LVwxm39SK6NaI0vO3OOxC5O_tebR0kXmikYBcESOnQw9pfonT5jDdP0RP8Q0XNt8pHPoHXDYvlldAaz6FpQoo4xovAsVILqLCeSmnGAkvi-WZV6jOHYfMLTmac2Xm93TKWbEvFoid6TllI8._pVndM0-bLAKDM7GTaf-4dVNelmzyG12FjAf6fvm168&dib_tag=se&keywords=bags&qid=1727241073&sprefix=ba%2Caps%2C283&sr=8-74,"Storite 10 Inch Stylish Padded Mini Sling Bag for Men and Women, Small Passport Travel Bag and Small Sling Bag With Water Bottle Pocket (25x16x7.5cm, Dark Grey)",₹299,4.1 out of 5 stars,"9,491","SaiTech IT Private Limited, Bhayli, Vadodara",B07PFF4RYC
https://www.amazon.in/Shalimar-Premium-Garbage-Large-Rolls/dp/B07KT98RKS/ref=sr_1_75?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.UlBar9XfGbe_WFQaGBmKThOqSVcrMEC32ru4G09tNZjEUidhfuKGnQeaJJ7XoXT41_OGxNPTYBha2mYPRWSY3TiS0Ab6LVwxm39SK6NaI0vO3OOxC5O_tebR0kXmikYBcESOnQw9pfonT5jDdP0RP8Q0XNt8pHPoHXDYvlldAaz6FpQoo4xovAsVILqLCeSmnGAkvi-WZV6jOHYfMLTmac2Xm93TKWbEvFoid6TllI8._pVndM0-bLAKDM7GTaf-4dVNelmzyG12FjAf6fvm168&dib_tag=se&keywords=bags&qid=1727241073&sprefix=ba%2Caps%2C283&sr=8-75,Shalimar Premium Garbage Bags ( Lavender Fragrance ) Size 24 X 32 Inches (Large) 60 Bags (4 rolls) Dustbin Bag/Trash Bag - Black Color,₹303,4.5 out of 5 stars,"5,392","Shalimar Plastic Industries, Daman, Supertex Woven Industries, Daman",B07KT98RKS
